sample_id,source_row_id,split,label_raw,label,label_id,text,text_raw,had_artifact_marker,had_control_char,had_quote_normalization,char_length,word_count
668,670,train,negative,negative,0,"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a","( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a",False,False,False,230,49
669,671,train,negative,negative,0,"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .","Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",False,False,False,117,21
670,672,train,negative,negative,0,The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,False,False,False,94,19
672,674,train,negative,negative,0,Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,False,False,False,92,19
673,675,train,negative,negative,0,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .","Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",False,False,False,221,42
674,676,train,negative,negative,0,"In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .","In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .",False,False,False,102,25
675,677,train,negative,negative,0,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .","In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",False,False,False,99,24
676,678,train,negative,negative,0,"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .","ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",False,False,False,200,44
677,679,train,negative,negative,0,"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2","ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",False,False,False,207,44
680,682,train,negative,negative,0,Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,False,False,False,79,16
681,683,train,negative,negative,0,"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .","Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .",False,False,False,59,14
682,684,train,negative,negative,0,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .","The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",False,False,False,147,30
683,685,train,neutral,neutral,1,"A state program has been worked out , legal provisions have been developed , and rules and normative documents have been specified for the functioning of a technological park .","A state program has been worked out , legal provisions have been developed , and rules and normative documents have been specified for the functioning of a technological park .",False,False,False,176,30
684,686,train,positive,positive,2,"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .","In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",False,False,False,138,27
685,687,train,positive,positive,2,Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,False,False,False,122,20
686,688,train,positive,positive,2,The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,False,False,False,103,23
688,690,train,positive,positive,2,"Finnish Sampo Bank , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 .","Finnish Sampo Bank , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 .",False,False,False,134,29
690,692,train,positive,positive,2,"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .","Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",False,False,False,72,17
691,693,train,negative,negative,0,Also construction expenses have gone up in Russia .,Also construction expenses have gone up in Russia .,False,False,False,51,9
692,694,train,neutral,neutral,1,"Neste Oil said it will build a biodiesel production facility in Rotterdam , the Netherlands , at an estimated cost of 670 million euros , naming France-based Technip as the project 's main contractor .","Neste Oil said it will build a biodiesel production facility in Rotterdam , the Netherlands , at an estimated cost of 670 million euros , naming France-based Technip as the project 's main contractor .",False,False,False,201,35
693,695,train,neutral,neutral,1,The European Central Bank ECB is anticipated to raise its benchmark interest rate in the second half of 2011 at the earliest .,The European Central Bank ECB is anticipated to raise its benchmark interest rate in the second half of 2011 at the earliest .,False,False,False,126,23
694,696,train,negative,negative,0,11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,False,False,False,210,42
695,697,train,negative,negative,0,"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .","Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",False,False,False,248,47
696,698,train,negative,negative,0,"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri","ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",False,False,False,219,42
697,699,train,negative,negative,0,Salonen added that data shows producers ' pulp inventories in North America are declining . ',Salonen added that data shows producers ' pulp inventories in North America are declining . ',False,False,False,93,16
